# Tetrahedron method
       -7.1628621107        0.0000000000
       -6.9130663435        0.0000000000
       -6.6632705763        0.0000000000
       -6.4134748090        0.0000000000
       -6.1636790418        0.0000000000
       -5.9138832746        0.0000000000
       -5.6640875074        0.0000000000
       -5.4142917402        0.0000000000
       -5.1644959729        0.0000000000
       -4.9147002057        0.0000000000
       -4.6649044385        0.0000000000
       -4.4151086713        0.0000000000
       -4.1653129040        0.0000000000
       -3.9155171368        0.0000000000
       -3.6657213696        0.0000000000
       -3.4159256024        0.0000000000
       -3.1661298352        0.0000000000
       -2.9163340679        0.0059982620
       -2.6665383007        0.0170752067
       -2.4167425335        0.0236902166
       -2.1669467663        0.0274379170
       -1.9171509990        0.0305721011
       -1.6673552318        0.0295122372
       -1.4175594646        0.0284121225
       -1.1677636974        0.0271232894
       -0.9179679302        0.0255438627
       -0.6681721629        0.0230775501
       -0.4183763957        0.0238710332
       -0.1685806285        0.0256532982
        0.0812151387        0.0279665322
        0.3310109060        0.0376834957
        0.5808066732        0.0593693944
        0.8306024404        0.0904789732
        1.0803982076        0.1333639976
        1.3301939748        0.1805428588
        1.5799897421        0.2474308389
        1.8297855093        0.3282133778
        2.0795812765        0.4400650068
        2.3293770437        0.5761876163
        2.5791728110        0.7333866317
        2.8289685782        0.9004823503
        3.0787643454        1.5234447327
        3.3285601126        1.8727154090
        3.5783558798        1.7803710316
        3.8281516471        1.9598883508
        4.0779474143        2.0443418799
        4.3277431815        1.6258223248
        4.5775389487        1.2254877551
        4.8273347159        1.7057054003
        5.0771304832        0.9347147404
        5.3269262504        0.6362694498
        5.5767220176        0.5780347966
        5.8265177848        0.7636446009
        6.0763135521        0.8148903851
        6.3261093193        0.6385367221
        6.5759050865        0.6189821233
        6.8257008537        0.4743497208
        7.0754966209        0.1544501440
        7.3252923882        0.0996551246
        7.5750881554        0.0325586645
        7.8248839226        0.0000000000
        8.0746796898        0.0000000000
        8.3244754571        0.0000000000
        8.5742712243        0.0000000000
        8.8240669915        0.0000000000
        9.0738627587        0.0000000000
