# Tetrahedron method
       -3.3141598485        0.0000000000
       -3.0836496171        0.0000000000
       -2.8531393856        0.0000000000
       -2.6226291541        0.0000000000
       -2.3921189226        0.0000000000
       -2.1616086912        0.0000000000
       -1.9310984597        0.0000000000
       -1.7005882282        0.0000000000
       -1.4700779968        0.0000000000
       -1.2395677653        0.0000000000
       -1.0090575338        0.0000000000
       -0.7785473024        0.0000000000
       -0.5480370709        0.0000000000
       -0.3175268394        0.0000000000
       -0.0870166080        0.0000000000
        0.1434936235        0.0000000000
        0.3740038550        0.0000000000
        0.6045140865        0.0374235709
        0.8350243179        0.0697594773
        1.0655345494        0.1004414581
        1.2960447809        0.1391033517
        1.5265550123        0.1880250476
        1.7570652438        0.2541755978
        1.9875754753        0.3411408302
        2.2180857067        0.4301613587
        2.4485959382        0.5778379714
        2.6791061697        0.6572178089
        2.9096164011        1.0988839839
        3.1401266326        1.5735800743
        3.3706368641        1.9902800869
        3.6011470956        1.9698965999
        3.8316573270        2.0928258262
        4.0621675585        2.6270326809
        4.2926777900        3.0547248082
        4.5231880214        2.5534712602
        4.7536982529        1.5303980391
        4.9842084844        0.6616934157
        5.2147187158        0.8077736482
        5.4452289473        0.8326294179
        5.6757391788        0.6045671454
        5.9062494102        0.5406707292
        6.1367596417        0.5162362342
        6.3672698732        0.5160656648
        6.5977801047        0.5310613891
        6.8282903361        0.8087912831
        7.0588005676        0.1819445209
        7.2893107991        0.1234889013
        7.5198210305        0.0747602224
        7.7503312620        0.0000000000
        7.9808414935        0.0000000000
        8.2113517249        0.0000000000
        8.4418619564        0.0000000000
        8.6723721879        0.0000000000
        8.9028824193        0.0000000000
        9.1333926508        0.0000000000
        9.3639028823        0.0000000000
        9.5944131138        0.0000000000
        9.8249233452        0.0000000000
       10.0554335767        0.0000000000
       10.2859438082        0.0000000000
       10.5164540396        0.0000000000
       10.7469642711        0.0000000000
       10.9774745026        0.0000000000
       11.2079847340        0.0000000000
       11.4384949655        0.0000000000
       11.6690051970        0.0000000000
       11.8995154284        0.0000000000
       12.1300256599        0.0000000000
       12.3605358914        0.0000000000
       12.5910461229        0.0000000000
       12.8215563543        0.0000000000
       13.0520665858        0.0000000000
       13.2825768173        0.0000000000
       13.5130870487        0.0000000000
       13.7435972802        0.0000000000
       13.9741075117        0.0000000000
       14.2046177431        0.0000000000
       14.4351279746        0.0000000000
       14.6656382061        0.0000000000
       14.8961484375        0.0000000000
       15.1266586690        0.0000000000
       15.3571689005        0.0000000000
       15.5876791320        0.0000000000
       15.8181893634        0.0000000000
       16.0486995949        0.0000000000
       16.2792098264        0.0000000000
       16.5097200578        0.0000000000
       16.7402302893        0.0000000000
       16.9707405208        0.0000000000
       17.2012507522        0.0000000000
       17.4317609837        0.0000000000
       17.6622712152        0.0000000000
       17.8927814466        0.0000000000
       18.1232916781        0.0000000000
       18.3538019096        0.0000000000
       18.5843121411        0.0000000000
       18.8148223725        0.0000000000
       19.0453326040        0.0000000000
       19.2758428355        0.0000000000
       19.5063530669        0.0000000000
       19.7368632984        0.0000000000
       19.9673735299        0.0000000000
       20.1978837613        0.0000000000
       20.4283939928        0.0000000000
       20.6589042243        0.0000000000
       20.8894144557        0.0000000000
       21.1199246872        0.0000000000
       21.3504349187        0.0000000000
       21.5809451502        0.0000000000
       21.8114553816        0.0000000000
       22.0419656131        0.0000000000
       22.2724758446        0.0000000000
       22.5029860760        0.0000000000
       22.7334963075        0.0000000000
       22.9640065390        0.0000000000
       23.1945167704        0.0000000000
       23.4250270019        0.0000000000
       23.6555372334        0.0000000000
       23.8860474648        0.0000000000
       24.1165576963        0.0000000000
       24.3470679278        0.0000000000
       24.5775781593        0.0000000000
       24.8080883907        0.0000000000
       25.0385986222        0.0000000000
       25.2691088537        0.0000000000
       25.4996190851        0.0000000000
       25.7301293166        0.0000000000
       25.9606395481        0.0000000000
       26.1911497795        0.0000000000
       26.4216600110        0.0000000000
       26.6521702425        0.0000000000
       26.8826804739        0.0000000000
       27.1131907054        0.0000000000
       27.3437009369        0.0000000000
       27.5742111684        0.0000000000
       27.8047213998        0.0000000000
       28.0352316313        0.0000000000
       28.2657418628        0.0000000000
       28.4962520942        0.0000000000
       28.7267623257        0.0000000000
       28.9572725572        0.0000000000
       29.1877827886        0.0000000000
       29.4182930201        0.0000000000
       29.6488032516        0.0000000000
       29.8793134830        0.0000000000
       30.1098237145        0.0000000000
       30.3403339460        0.0000000000
       30.5708441775        0.0000000000
       30.8013544089        0.0000000000
       31.0318646404        0.0000000000
       31.2623748719        0.0000000000
       31.4928851033        0.0000000000
       31.7233953348        0.0000000000
       31.9539055663        0.0000000000
       32.1844157977        0.0000000000
       32.4149260292        0.0000000000
       32.6454362607        0.0000000000
       32.8759464921        0.0000000000
       33.1064567236        0.0000000000
       33.3369669551        0.0000000000
       33.5674771866        0.0000000000
       33.7979874180        0.0000000000
       34.0284976495        0.2185610262
       34.2590078810        0.8918234453
       34.4895181124        1.5317795464
       34.7200283439        1.8337291107
       34.9505385754        1.3002588483
       35.1810488068        1.2596275765
       35.4115590383        0.9251403535
       35.6420692698        1.1192554499
       35.8725795012        1.2703169390
       36.1030897327        1.6193453352
       36.3335999642        1.8696278418
       36.5641101957        2.1857608558
       36.7946204271        2.3926848960
       37.0251306586        1.5293628548
       37.2556408901        0.6852855716
       37.4861511215        1.0085086196
       37.7166613530        1.7982894493
       37.9471715845        1.3487339396
       38.1776818159        0.6439907384
       38.4081920474        0.3182362839
       38.6387022789        0.1815887653
       38.8692125103        0.0813889603
       39.0997227418        0.0000000000
       39.3302329733        0.0000000000
       39.5607432048        0.0000000000
       39.7912534362        0.0000000000
       40.0217636677        0.0000000000
       40.2522738992        0.0000000000
       40.4827841306        0.0000000000
       40.7132943621        0.0000000000
       40.9438045936        0.0000000000
       41.1743148250        0.0000000000
       41.4048250565        0.0000000000
       41.6353352880        0.0000000000
       41.8658455194        0.0000000000
       42.0963557509        0.0000000000
       42.3268659824        0.0000000000
       42.5573762139        0.0000000000
       42.7878864453        0.0000000000
