# Tetrahedron method
       37.9515654335        0.0000000000
       38.1771731092        0.0000000000
       38.4027807849        0.0000000000
       38.6283884606        0.0000000000
       38.8539961363        0.0000000000
       39.0796038120        0.0000000000
       39.3052114877        0.0000000000
       39.5308191634        0.0000000000
       39.7564268391        0.0000000000
       39.9820345148        0.0000000000
       40.2076421905        0.0000000000
       40.4332498662        0.0000000000
       40.6588575419        0.0000000000
       40.8844652176        0.0000000000
       41.1100728933        0.0000000000
       41.3356805690        0.0000000000
       41.5612882447        0.0000000000
